Suburb,Address,Rooms,Type,Price,Method,agentName,Date,Distance,Postcode,Bathroom,parkingSpot,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,hasGarden,hasSwimmingPool,hasFence,propertyId,isLandCleared,numberOfSharedWalls,numberOfLevels,underConstruction,agentId,buyerName,buyerId,gender,age,floorLevel,hasBalcony,transactionId,hasElevator
Canterbury,43 Matlock St,3,h,1930000,S,Marshall,27/05/2017,8.4,3126,2,1,359,119,1910,Boroondara City Council,-37.8279,145.07403,Southern Metropolitan,3265,FALSE,FALSE,TRUE,9591,TRUE,0,0,FALSE,13,Jacob Peters,16558,M,34,0,TRUE,16174,FALSE
Canterbury,6 Maysia St,4,h,2408000,S,Jellis,27/05/2017,8.4,3126,2,2,654,221,1945,Boroondara City Council,-37.83208,145.07533,Southern Metropolitan,3265,TRUE,FALSE,FALSE,9369,TRUE,0,0,FALSE,1,Courtney Huber,16559,F,76,0,TRUE,16175,FALSE
Canterbury,42 Parlington St,4,h,4750000,S,Kay,27/05/2017,8.4,3126,3,2,967,470,1996,Boroondara City Council,-37.81792,145.06244,Southern Metropolitan,3265,FALSE,FALSE,TRUE,9716,TRUE,0,0,FALSE,11,Kathleen Parry,16560,F,62,0,FALSE,16176,FALSE
Canterbury,3 Leeds St,4,h,2725000,SA,Kay,12/08/2017,8.4,3126,2,2,650,275,2006,Boroondara City Council,-37.83057,145.08482,Southern Metropolitan,3265,FALSE,TRUE,FALSE,23219,TRUE,0,0,FALSE,11,Elizabeth Bradford,17707,F,55,0,FALSE,17352,FALSE
Canterbury,125 Canterbury Rd,5,h,3230000,S,Marshall,18/11/2017,8.4,3126,3,3,1053,313,1925,Boroondara City Council,-37.8231,145.0744,Southern Metropolitan,3265,FALSE,FALSE,TRUE,33137,TRUE,0,0,FALSE,13,Tracey Walsh,27019,F,43,0,TRUE,27020,FALSE
Carlton,254 Faraday St,3,h,1590000,SP,Woodards,07/05/2016,1.8,3053,2,2,100,106,1900,Melbourne City Council,-37.7983,144.9655,Northern Metropolitan,6786,TRUE,FALSE,TRUE,12467,TRUE,0,0,FALSE,55,Katom Defrintor,11029,M,73,0,TRUE,10530,FALSE
Carlton,83 Princes St,2,h,720000,PI,hockingstuart,07/05/2016,1.8,3053,1,1,117,71,1890,Melbourne City Council,-37.793,144.9728,Northern Metropolitan,6786,TRUE,FALSE,TRUE,11717,TRUE,0,0,FALSE,14,Leon Wright,11031,F,22,0,TRUE,10532,FALSE
Carlton,176 Cardigan St,4,h,1630100,S,Ascend,14/05/2016,1.8,3053,2,0,132,195,1890,Melbourne City Council,-37.801,144.9656,Northern Metropolitan,6786,TRUE,FALSE,FALSE,319,TRUE,0,0,FALSE,70,Rachel Wagner,11039,F,63,0,TRUE,10540,FALSE
Carlton,100 Faraday St,2,h,1010000,S,Jellis,18/03/2017,1.8,3053,1,0,101,60,1880,Melbourne City Council,-37.7989,144.9713,Northern Metropolitan,6786,FALSE,FALSE,TRUE,19589,TRUE,0,0,FALSE,1,Ashley Bryan,11046,F,89,0,FALSE,10547,FALSE
Carlton,34 Barkly St,2,h,1170000,S,Nelson,18/06/2016,1.8,3053,1,1,144,81,1890,Melbourne City Council,-37.7984,144.9738,Northern Metropolitan,6786,FALSE,FALSE,TRUE,17805,TRUE,0,0,FALSE,4,Robert Gordon,11049,M,65,0,FALSE,10550,FALSE
Carlton,130 Rathdowne St,4,h,1616000,S,Woodards,25/02/2017,1.8,3053,1,0,152,139,1890,Melbourne City Council,-37.7966,144.9709,Northern Metropolitan,6786,TRUE,FALSE,TRUE,26975,TRUE,0,0,FALSE,55,Devin Martinez,11058,M,52,0,TRUE,10559,FALSE
Carlton,27 Faraday St,2,h,1117000,S,Woodards,28/08/2016,1.8,3053,1,0,128,92,1890,Melbourne City Council,-37.7996,144.9737,Northern Metropolitan,6786,TRUE,FALSE,TRUE,32911,TRUE,0,0,FALSE,55,Casey Lyons,11063,M,65,0,TRUE,10565,FALSE
Carlton,254 Elgin St,3,h,1000000,PI,Jellis,24/06/2017,1.6,3053,1,0,96,80,1910,Melbourne City Council,-37.79674,144.96563,Northern Metropolitan,6786,FALSE,TRUE,TRUE,9762,TRUE,0,0,FALSE,1,Bridget Mcdonald,15951,M,49,5,TRUE,15544,FALSE
Carlton,87 Palmerston St,3,h,1263000,S,Harrington,09/09/2017,1.6,3053,1,1,110,128,1880,Melbourne City Council,-37.79667,144.97204,Northern Metropolitan,6786,FALSE,FALSE,TRUE,24456,TRUE,0,0,FALSE,109,Lindsey Shaw,20118,F,27,0,TRUE,19832,FALSE
Carlton,45 Elgin St,3,h,1400000,PI,Woodards,7/10/2017,1.6,3053,2,,104,82,1900,Melbourne City Council,-37.79798,144.97324,Northern Metropolitan,6786,TRUE,TRUE,TRUE,14461,TRUE,0,1,FALSE,55,Kate Harvey,23197,F,66,0,FALSE,23032,FALSE
Carlton,226 Elgin St,2,u,650000,VB,Nelson,17/02/2018,1.6,3053,1,4,1439,72,2006,Melbourne City Council,-37.79687,144.96685,Northern Metropolitan,6786,FALSE,FALSE,FALSE,31073,TRUE,0,0,FALSE,4,Crystal Clark DDS,31674,F,20,0,FALSE,31921,FALSE
Carlton North,112 Newry St,4,h,1425000,S,Nelson,04/03/2017,3.2,3054,3,0,122,130,1890,Melbourne City Council,-37.7893,144.9696,Northern Metropolitan,3106,FALSE,TRUE,FALSE,29643,TRUE,0,0,FALSE,4,Taylor Herrera,2871,M,22,0,FALSE,2274,FALSE
Carlton North,989 Drummond St,3,h,2950000,SP,Chambers,07/05/2016,3.2,3054,1,2,499,164,1910,Melbourne City Council,-37.7811,144.9715,Northern Metropolitan,3106,TRUE,FALSE,TRUE,30248,TRUE,0,0,FALSE,112,Shelia Ramirez,2876,F,86,0,TRUE,2279,FALSE
Carlton North,700 Rathdowne St,4,h,2175000,S,Woodards,07/05/2016,3.2,3054,1,0,418,163,1920,Melbourne City Council,-37.7808,144.9736,Northern Metropolitan,3106,TRUE,FALSE,FALSE,25362,TRUE,0,0,FALSE,55,Mrs Carly Palmer,2877,M,63,0,TRUE,2280,FALSE
Carlton North,967 Drummond St,4,h,2718000,S,Ray,11/03/2017,3.2,3054,2,0,538,142,2015,Melbourne City Council,-37.7816,144.9714,Northern Metropolitan,3106,TRUE,FALSE,TRUE,2723,TRUE,0,0,FALSE,21,Marcus Boyd,2885,F,36,0,FALSE,2288,FALSE
Carlton North,392 Station St,2,h,2400000,S,Kelly,12/11/2016,3.2,3054,2,0,413,172,1900,Melbourne City Council,-37.7875,144.9759,Northern Metropolitan,3106,FALSE,TRUE,TRUE,5518,TRUE,0,0,FALSE,122,Tami Villa MD,2887,M,30,0,TRUE,2290,FALSE
Carlton North,1018 Drummond St,4,h,2520000,S,Nelson,16/04/2016,3.2,3054,2,2,504,168,1890,Melbourne City Council,-37.7805,144.9721,Northern Metropolitan,3106,FALSE,FALSE,FALSE,23837,TRUE,0,0,FALSE,4,Palaramikou,2890,F,56,0,TRUE,2293,FALSE
Carlton North,462 Canning St,3,h,1955000,S,Nelson,16/07/2016,3.2,3054,2,1,163,135,,Melbourne City Council,-37.786,144.9751,Northern Metropolitan,3106,TRUE,FALSE,TRUE,22862,TRUE,0,0,FALSE,4,Anna Erickson,2892,F,29,0,TRUE,2295,FALSE
Carlton North,292 Amess St,4,h,1950000,S,Nelson,22/05/2016,3.2,3054,2,2,207,162,1900,Melbourne City Council,-37.7804,144.9748,Northern Metropolitan,3106,FALSE,FALSE,TRUE,18265,TRUE,0,0,FALSE,4,Hayley Jackson,2899,F,28,0,TRUE,2302,FALSE
Carlton North,235 Amess St,4,h,3450000,S,Nelson,13/05/2017,3.2,3054,2,1,515,203,1905,Melbourne City Council,-37.7817,144.9742,Northern Metropolitan,3106,TRUE,FALSE,TRUE,15457,TRUE,0,0,FALSE,4,Richard Alexander IV,12412,F,34,0,FALSE,11940,FALSE
Carlton North,72 Pigdon St,2,h,1290000,S,Nelson,13/05/2017,3.2,3054,1,0,119,76.77,,Melbourne City Council,-37.7822,144.9748,Northern Metropolitan,3106,TRUE,FALSE,FALSE,30202,TRUE,0,0,FALSE,4,Glen Patterson-Jones,12414,F,42,0,FALSE,11942,FALSE
Carlton North,521 Canning St,2,h,1520000,PI,Woodards,03/09/2017,3.5,3054,1,1,193,106,1900,Melbourne City Council,-37.78406,144.97494,Northern Metropolitan,3106,FALSE,FALSE,TRUE,20910,TRUE,0,0,FALSE,55,Miss Charlene Smith,19560,F,82,0,TRUE,19254,FALSE
Carlton North,242 Canning St,2,h,1540000,S,Jellis,19/08/2017,3.5,3054,1,,158,112,1890,Melbourne City Council,-37.79212,144.97409,Northern Metropolitan,3106,TRUE,TRUE,TRUE,5448,TRUE,0,0,FALSE,1,Dale Johnson,21404,F,55,0,TRUE,21159,FALSE
Carlton North,910 Lygon St,2,h,1650000,PI,Woodards,14/10/2017,3.5,3054,1,2,392,173,1910,Melbourne City Council,-37.7846,144.96995,Northern Metropolitan,3106,TRUE,FALSE,FALSE,7173,TRUE,0,0,FALSE,55,Justin Foster-Hayward,23808,F,59,0,TRUE,23671,FALSE
Carlton North,810 Lygon St,3,h,1371000,S,Nelson,21/10/2017,3.5,3054,2,,109,115,1900,Melbourne City Council,-37.78707,144.96954,Northern Metropolitan,3106,FALSE,FALSE,FALSE,23067,TRUE,0,0,FALSE,4,Shaden Abu Khalion,24470,M,33,0,FALSE,24356,FALSE
Carlton North,395 Station St,4,h,1820000,VB,Nelson,21/10/2017,3.5,3054,2,,165,202,1880,Melbourne City Council,-37.78731,144.97551,Northern Metropolitan,3106,FALSE,TRUE,TRUE,4455,TRUE,0,0,FALSE,4,Francis Harrison,24471,F,30,0,FALSE,24357,FALSE
Carlton North,563 Canning St,3,h,1650000,SP,Nelson,11/11/2017,3.5,3054,1,1,195,123,1890,Melbourne City Council,-37.7831,144.9751,Northern Metropolitan,3106,FALSE,TRUE,TRUE,13334,TRUE,0,0,FALSE,4,Mrs. Tamara Cross,26319,F,69,0,FALSE,26288,FALSE
Carlton North,17 Shakespeare St,2,h,1065000,S,Woodards,03/03/2018,3.5,3054,1,0,96,80,1880,Melbourne City Council,-37.788,144.96978,Northern Metropolitan,3106,FALSE,TRUE,TRUE,1800,TRUE,0,0,FALSE,55,Mario Bailey,30792,M,27,2,FALSE,30992,FALSE
Carlton North,138 Amess St,2,h,1210000,S,Nelson,17/02/2018,3.5,3054,1,,190,84,1890,Melbourne City Council,-37.78425,144.97416,Northern Metropolitan,3106,TRUE,FALSE,TRUE,26068,TRUE,0,1,FALSE,4,Mr Clifford Jones,31675,M,29,0,TRUE,31922,FALSE
Carlton North,10 Sutton St,2,h,1030000,S,Nelson,24/02/2018,3.5,3054,2,,107,90,,Melbourne City Council,-37.78859,144.97301,Northern Metropolitan,3106,FALSE,FALSE,TRUE,30397,TRUE,0,0,FALSE,4,Leigh Wright,33170,F,50,0,FALSE,33489,FALSE
Carnegie,1/70 Truganini Rd,2,t,795000,S,Gary,03/09/2016,11.4,3163,2,1,133,104,2009,Glen Eira City Council,-37.8911,145.0539,Southern Metropolitan,7822,FALSE,FALSE,FALSE,3955,TRUE,2,0,FALSE,53,Emily Garcia MD,2912,F,38,8,TRUE,2315,FALSE
Carnegie,212 Neerim Rd,3,h,1295000,S,hockingstuart,3/12/2016,11.4,3163,1,2,425,166,1960,Glen Eira City Council,-37.8876,145.0502,Southern Metropolitan,7822,TRUE,TRUE,TRUE,14182,TRUE,0,0,FALSE,14,Joseph Smith,2916,M,76,0,FALSE,2319,FALSE
Carnegie,64 Lyons St,2,h,890000,S,hockingstuart,04/03/2017,11.4,3163,1,1,282,111,,Glen Eira City Council,-37.8957,145.0528,Southern Metropolitan,7822,TRUE,FALSE,TRUE,32650,TRUE,0,1,FALSE,14,Dale Peterson,2922,F,26,0,FALSE,2325,FALSE
Carnegie,3/78 Moonya Rd,3,t,860000,SP,Gary,04/03/2017,11.4,3163,2,1,1113,113,1990,Glen Eira City Council,-37.8972,145.0642,Southern Metropolitan,7822,TRUE,FALSE,FALSE,5851,TRUE,2,0,FALSE,53,Victoria Fisher,2924,F,69,1,FALSE,2327,FALSE
Carnegie,42 Margaret St,4,h,1506000,S,Jellis,04/06/2016,11.4,3163,2,2,561,204,1925,Glen Eira City Council,-37.8934,145.0633,Southern Metropolitan,7822,TRUE,FALSE,TRUE,4096,TRUE,0,0,FALSE,1,Ignatius Zenibissi,2927,M,61,0,FALSE,2330,FALSE
Carnegie,68 Miller St,2,h,967500,S,hockingstuart,06/08/2016,11.4,3163,1,2,299,115,1930,Glen Eira City Council,-37.8973,145.053,Southern Metropolitan,7822,TRUE,TRUE,TRUE,23499,TRUE,0,0,FALSE,14,Scott Romero,2933,F,63,0,TRUE,2336,FALSE
Carnegie,78b Miller St,3,u,1008000,S,Woodards,7/11/2016,11.4,3163,2,1,300,130,1990,Glen Eira City Council,-37.8974,145.0539,Southern Metropolitan,7822,TRUE,FALSE,FALSE,8210,TRUE,0,1,FALSE,55,Professor of Al-Hanbali Reef,2942,F,49,0,TRUE,2345,FALSE
Carnegie,4 Vine Gr,4,h,1830000,S,Gary,10/09/2016,11.4,3163,2,2,687,237,1983,Glen Eira City Council,-37.8931,145.0479,Southern Metropolitan,7822,TRUE,FALSE,TRUE,30959,TRUE,0,0,FALSE,53,Allen Hoffman,2952,M,32,0,FALSE,2355,FALSE
Carnegie,2/33 Oakleigh Rd,2,t,930000,S,hockingstuart,10/12/2016,11.4,3163,2,1,166,170,2009,Glen Eira City Council,-37.8982,145.0488,Southern Metropolitan,7822,FALSE,FALSE,FALSE,26568,TRUE,2,3,FALSE,14,Diamantis Pitiis,2954,F,52,0,TRUE,2357,FALSE
Carnegie,90 Truganini Rd,4,h,1550000,VB,hockingstuart,12/11/2016,11.4,3163,2,2,757,133,1930,Glen Eira City Council,-37.8925,145.0541,Southern Metropolitan,7822,FALSE,TRUE,FALSE,34466,TRUE,0,0,FALSE,14,Dr Alexander Pearson,2964,F,45,0,TRUE,2367,FALSE
Carnegie,2/25 El Nido Gr,2,t,707000,SA,Ray,13/08/2016,11.4,3163,1,1,144,96,2000,Glen Eira City Council,-37.892,145.0482,Southern Metropolitan,7822,FALSE,FALSE,FALSE,31780,TRUE,2,2,FALSE,21,Molly Dobson,2965,M,39,0,FALSE,2368,FALSE
Carnegie,6 Longstaff St,4,h,1501000,S,Gary,14/05/2016,11.4,3163,2,1,598,201,1970,Glen Eira City Council,-37.9037,145.0588,Southern Metropolitan,7822,FALSE,FALSE,TRUE,2192,TRUE,0,0,FALSE,53,Rachel James,2970,M,86,0,FALSE,2373,FALSE
Carnegie,1/108 Truganini Rd,3,t,970000,PI,Marshall,14/05/2016,11.4,3163,2,2,325,223,2005,Glen Eira City Council,-37.8933,145.0546,Southern Metropolitan,7822,FALSE,FALSE,FALSE,28613,TRUE,2,0,FALSE,13,Elizabeth Palmer,2972,F,24,2,FALSE,2375,FALSE
Carnegie,25 Arawatta St,2,h,817500,S,Jellis,16/04/2016,11.4,3163,1,1,211,102,2002,Glen Eira City Council,-37.8856,145.0599,Southern Metropolitan,7822,FALSE,FALSE,TRUE,4615,TRUE,0,1,FALSE,1,Christiana Balou,2975,F,89,5,TRUE,2378,FALSE
Carnegie,48 Lyons St,4,h,1450000,PI,Ray,16/04/2016,11.4,3163,2,2,557,200,1938,Glen Eira City Council,-37.8955,145.0515,Southern Metropolitan,7822,FALSE,FALSE,TRUE,11650,TRUE,0,0,FALSE,21,Brian Gray,2977,F,39,5,FALSE,2380,FALSE
Carnegie,2/79 Mimosa Rd,2,t,855000,S,Gary,16/04/2016,11.4,3163,1,1,158,106,1994,Glen Eira City Council,-37.8886,145.052,Southern Metropolitan,7822,FALSE,FALSE,FALSE,22006,TRUE,2,0,FALSE,53,Kimberly Miller,2979,F,40,0,FALSE,2382,FALSE
Carnegie,4/39 Kokaribb Rd,2,u,588000,SP,Woodards,16/07/2016,11.4,3163,1,1,133,71,2011,Glen Eira City Council,-37.89,145.0559,Southern Metropolitan,7822,FALSE,FALSE,FALSE,21565,TRUE,0,0,FALSE,55,Sarah Christian,2982,F,81,0,FALSE,2385,FALSE
Carnegie,2/59 Moonya Rd,3,u,920000,SP,Woodards,17/09/2016,11.4,3163,2,1,283,250,2005,Glen Eira City Council,-37.8974,145.0622,Southern Metropolitan,7822,FALSE,FALSE,FALSE,2117,TRUE,0,0,FALSE,55,Eyefania Panopoulou,2987,M,57,0,FALSE,2390,TRUE
Carnegie,1/12 Kokaribb Rd,2,u,656000,S,Property,18/06/2016,11.4,3163,1,1,103,82,1970,Glen Eira City Council,-37.8873,145.0559,Southern Metropolitan,7822,FALSE,FALSE,FALSE,28940,TRUE,0,0,FALSE,123,Pyrros Sourka,2995,F,90,0,TRUE,2398,TRUE
Carnegie,2 Kokaribb Rd,2,h,930000,S,hockingstuart,18/06/2016,11.4,3163,1,1,264,110,1930,Glen Eira City Council,-37.8864,145.0561,Southern Metropolitan,7822,TRUE,FALSE,TRUE,3139,TRUE,0,0,FALSE,14,Nikemimos Bofos,2996,F,21,0,TRUE,2399,FALSE
Carnegie,5/60 Woornack Rd,2,u,650000,S,hockingstuart,18/06/2016,11.4,3163,1,1,174,80,1975,Glen Eira City Council,-37.8978,145.062,Southern Metropolitan,7822,FALSE,FALSE,FALSE,7909,TRUE,0,0,FALSE,14,Geraldine Lane,2999,F,66,0,FALSE,2402,TRUE
Carnegie,1/3 Coorigil Rd,3,h,1360000,S,Woodards,19/11/2016,11.4,3163,2,2,282,182,2010,Glen Eira City Council,-37.8953,145.0567,Southern Metropolitan,7822,FALSE,FALSE,TRUE,24058,TRUE,0,0,FALSE,55,Dale Rogers,3000,F,31,0,FALSE,2403,FALSE
Carnegie,39 Elimatta Rd,3,h,1430000,S,Ray,22/05/2016,11.4,3163,2,2,603,166,1945,Glen Eira City Council,-37.9023,145.0568,Southern Metropolitan,7822,FALSE,FALSE,TRUE,2330,TRUE,0,0,FALSE,21,Vicki May,3008,M,63,0,TRUE,2411,FALSE
Carnegie,21 Edgewood St,3,h,1490000,S,Gary,22/08/2016,11.4,3163,2,1,371,167,1915,Glen Eira City Council,-37.8871,145.052,Southern Metropolitan,7822,TRUE,FALSE,TRUE,33557,TRUE,0,0,FALSE,53,Monica Parker,3011,F,55,0,FALSE,2414,FALSE
Carnegie,76 Oakleigh Rd,3,h,1125000,PI,Ray,23/04/2016,11.4,3163,1,1,604,120,1925,Glen Eira City Council,-37.8993,145.0528,Southern Metropolitan,7822,FALSE,FALSE,TRUE,33512,TRUE,0,0,FALSE,21,Kathleen Morris,3015,M,24,0,TRUE,2418,FALSE
Carnegie,1/15 Rosstown Rd,2,u,405000,PI,Matthew,25/02/2017,11.4,3163,1,1,967,72,1970,Glen Eira City Council,-37.8843,145.0531,Southern Metropolitan,7822,FALSE,FALSE,FALSE,32191,TRUE,0,3,FALSE,92,Melissa Mitchell,3019,M,87,0,FALSE,2422,TRUE
Carnegie,73 Truganini Rd,4,h,1655000,PI,Marshall,25/02/2017,11.4,3163,2,2,595,221,1915,Glen Eira City Council,-37.8916,145.0543,Southern Metropolitan,7822,FALSE,FALSE,TRUE,12659,TRUE,0,0,FALSE,13,Janice Campbell,3020,M,62,5,FALSE,2423,FALSE
Carnegie,3/16 Yendon Rd,3,t,808000,S,Gary,25/02/2017,11.4,3163,1,1,111,116,1998,Glen Eira City Council,-37.8889,145.0495,Southern Metropolitan,7822,FALSE,FALSE,FALSE,14260,TRUE,1,0,FALSE,53,Nicholas Tran,3022,F,75,0,FALSE,2425,FALSE
Carnegie,22 Neville St,4,h,1880000,S,Private/Tiernan's,26/07/2016,11.4,3163,2,3,932,270,1970,Glen Eira City Council,-37.8975,145.0478,Southern Metropolitan,7822,TRUE,FALSE,TRUE,4746,TRUE,0,0,FALSE,124,Joseph Jordan,3025,M,27,0,TRUE,2428,FALSE
Carnegie,86 Neville St,2,h,896000,S,Woodards,26/07/2016,11.4,3163,1,2,543,544,,Glen Eira City Council,-37.898,145.0528,Southern Metropolitan,7822,FALSE,FALSE,TRUE,11126,TRUE,0,2,FALSE,55,Dr. Joseph Fitzpatrick,3026,M,68,6,TRUE,2429,FALSE
Carnegie,5/35 Moonya Rd,2,u,585000,S,Australian,27/06/2016,11.4,3163,1,1,108,67,1970,Glen Eira City Council,-37.8973,145.0596,Southern Metropolitan,7822,FALSE,FALSE,FALSE,31635,TRUE,0,0,FALSE,125,Cole Drake,3029,F,27,5,FALSE,2432,FALSE
Carnegie,3/64 Woornack Rd,3,t,860000,S,Buxton,27/06/2016,11.4,3163,1,2,277,135,1978,Glen Eira City Council,-37.8978,145.0624,Southern Metropolitan,7822,FALSE,FALSE,FALSE,28427,TRUE,2,0,FALSE,28,Stephen Gibson,3033,M,55,0,TRUE,2436,FALSE
Carnegie,44 Blackwood St,4,h,1518000,S,hockingstuart,28/05/2016,11.4,3163,3,2,454,275,2000,Glen Eira City Council,-37.8869,145.0628,Southern Metropolitan,7822,FALSE,FALSE,TRUE,1547,TRUE,0,0,FALSE,14,Brittany Page,3037,F,76,0,TRUE,2440,FALSE
Carnegie,5/33 Gnarwyn Rd,2,u,632500,S,Buxton,28/05/2016,11.4,3163,1,1,99,98,1965,Glen Eira City Council,-37.8946,145.0588,Southern Metropolitan,7822,FALSE,FALSE,FALSE,7253,TRUE,0,0,FALSE,28,Samuel Holt,3039,F,47,6,TRUE,2442,TRUE
Carnegie,15/225 Koornang Rd,2,u,468250,S,Ray,28/08/2016,11.4,3163,1,1,912,75,2008,Glen Eira City Council,-37.8936,145.056,Southern Metropolitan,7822,FALSE,FALSE,FALSE,32351,TRUE,0,0,FALSE,21,Kevin Dominguez,3044,F,43,0,FALSE,2447,TRUE
Carnegie,26 Leila Rd,3,h,1716000,S,Woodards,28/08/2016,11.4,3163,2,1,817,130,1925,Glen Eira City Council,-37.9007,145.047,Southern Metropolitan,7822,FALSE,FALSE,TRUE,8060,TRUE,0,0,FALSE,55,Wanda Haley,3045,F,46,0,TRUE,2448,FALSE
Carnegie,88A Truganini Rd,3,h,1200000,PI,hockingstuart,13/05/2017,11.4,3163,2,2,515,156,1930,Glen Eira City Council,-37.8924,145.0541,Southern Metropolitan,7822,FALSE,FALSE,TRUE,16620,TRUE,0,0,FALSE,14,Kathleen West,12433,F,40,2,FALSE,11962,FALSE
Carnegie,4/49 Coorigil Rd,3,u,945000,S,hockingstuart,20/05/2017,11.4,3163,1,2,1103,100,1987,Glen Eira City Council,-37.8958,145.0603,Southern Metropolitan,7822,FALSE,FALSE,FALSE,32499,TRUE,0,0,FALSE,14,Donna Shelton,12434,F,87,0,FALSE,11963,TRUE
Carnegie,26 Railway Rd,4,h,1667000,S,Ray,20/05/2017,11.4,3163,2,2,615,193,1920,Glen Eira City Council,-37.8928,145.0531,Southern Metropolitan,7822,FALSE,FALSE,FALSE,21699,TRUE,0,0,FALSE,21,Gregory Hutchinson,12439,M,30,0,TRUE,11968,FALSE
Carnegie,135 Leila Rd,3,h,1570000,S,hockingstuart,03/06/2017,10.1,3163,2,2,602,180,1970,Glen Eira City Council,-37.90248,145.05943,Southern Metropolitan,7822,FALSE,FALSE,FALSE,30276,TRUE,0,0,FALSE,14,Ann Carey-Taylor,14683,F,70,0,FALSE,14251,FALSE
Carnegie,1/52 Leila Rd,3,u,1275000,S,Woodards,03/06/2017,10.1,3163,2,2,750,132,1984,Glen Eira City Council,-37.90092,145.04924,Southern Metropolitan,7822,TRUE,FALSE,FALSE,32573,TRUE,0,0,FALSE,55,Simeon-Georgia Makropoulou,14684,F,22,2,FALSE,14252,TRUE
Carnegie,163 Oakleigh Rd,3,h,1435000,S,Gary,03/06/2017,10.1,3163,2,2,430,161,1938,Glen Eira City Council,-37.90008,145.06187,Southern Metropolitan,7822,TRUE,FALSE,FALSE,645,TRUE,0,0,FALSE,53,Gethemani-Ferenikis Christogianni,14686,F,63,0,FALSE,14254,FALSE
Carnegie,14 Morgan St,3,h,1550000,VB,hockingstuart,17/06/2017,10.1,3163,2,2,557,200,1930,Glen Eira City Council,-37.89584,145.04741,Southern Metropolitan,7822,FALSE,TRUE,TRUE,7245,TRUE,0,0,FALSE,14,Ashley Miller,15337,F,23,0,TRUE,14920,FALSE
Carnegie,42 Elimatta Rd,3,h,1450000,VB,Gary,27/05/2017,10.1,3163,2,2,621,167,1940,Glen Eira City Council,-37.90262,145.05709,Southern Metropolitan,7822,FALSE,FALSE,TRUE,1509,TRUE,0,2,FALSE,53,Stephen King,16567,F,23,1,TRUE,16183,FALSE
Carnegie,1/108 Truganini Rd,4,t,1250000,S,hockingstuart,08/07/2017,10.1,3163,3,2,326,223,2005,Glen Eira City Council,-37.89334,145.05463,Southern Metropolitan,7822,TRUE,FALSE,FALSE,29158,TRUE,2,0,FALSE,14,Larry Rodgers,17239,F,31,6,TRUE,16874,FALSE
Carnegie,55 Tranmere Av,3,h,1840000,S,Ray,15/07/2017,10.1,3163,2,1,483,171,1920,Glen Eira City Council,-37.89204,145.06086,Southern Metropolitan,7822,FALSE,TRUE,TRUE,30389,TRUE,0,0,FALSE,21,Loukas-Theocharis Papatzeleliou,18186,F,38,0,TRUE,17847,FALSE
Carnegie,2A Walden Gr,3,h,1050000,VB,Eview,22/07/2017,10.1,3163,1,2,184,133,1990,Glen Eira City Council,-37.90017,145.05812,Southern Metropolitan,7822,TRUE,TRUE,FALSE,16310,TRUE,0,2,FALSE,158,Polynikos Gavramis,16928,F,62,0,FALSE,18291,FALSE
Carnegie,1/80 Truganini Rd,3,u,1151000,S,Woodards,29/07/2017,10.1,3163,2,1,259,115,1995,Glen Eira City Council,-37.89178,145.0539,Southern Metropolitan,7822,TRUE,FALSE,FALSE,12254,TRUE,0,0,FALSE,55,Hanadi Abu Shakhid,19063,F,20,5,FALSE,18749,FALSE
Carnegie,25 Byron St,2,t,850000,S,Woodards,16/09/2017,10.1,3163,2,1,117,101,2007,Glen Eira City Council,-37.88592,145.04781,Southern Metropolitan,7822,TRUE,FALSE,FALSE,17281,TRUE,2,0,FALSE,55,Christos Apostolopoulos,20724,F,50,0,TRUE,20453,FALSE
Carnegie,22A Mernda Av,3,h,1508000,S,Ray,16/09/2017,10.1,3163,2,2,338,147,2011,Glen Eira City Council,-37.89235,145.04954,Southern Metropolitan,7822,FALSE,TRUE,FALSE,595,TRUE,0,0,FALSE,21,Elissaios Karagrigariou,20726,M,82,0,FALSE,20456,FALSE
Carnegie,52 Tranmere Av,4,h,1966000,VB,Ray,23/09/2017,10.1,3163,2,2,627,181,1905,Glen Eira City Council,-37.89184,145.06056,Southern Metropolitan,7822,FALSE,FALSE,TRUE,11193,TRUE,0,0,FALSE,21,Vanessa Davis,21949,F,58,0,FALSE,21725,FALSE
Carnegie,59 Oakleigh Rd,3,h,1400000,PI,Jellis,26/08/2017,10.1,3163,2,3,818,193,2011,Glen Eira City Council,-37.89877,145.05132,Southern Metropolitan,7822,FALSE,FALSE,FALSE,17579,TRUE,0,0,FALSE,1,Helen Meyer,22642,M,33,0,FALSE,22445,FALSE
Carnegie,9 Margaret St,4,h,1700000,PI,Ray,28/10/2017,10.1,3163,2,1,464,175,1930,Glen Eira City Council,-37.89086,145.06327,Southern Metropolitan,7822,FALSE,FALSE,TRUE,28938,TRUE,0,0,FALSE,21,Bridget Downs,25243,F,41,0,FALSE,25163,FALSE
Carnegie,58 Rosanna St,5,h,1630000,S,Marshall,24/02/2018,10.1,3163,3,2,743,283,1975,Glen Eira City Council,-37.89949,145.06272,Southern Metropolitan,7822,TRUE,FALSE,FALSE,27680,TRUE,0,0,FALSE,13,Teresa Gibson,33175,M,56,0,TRUE,33494,FALSE
